model,label,metric,value,seed
SMP,train_10provinces,DARD,0.3249501411267305,7
SMP,train_10provinces,DailyLoc,0.13569117676450929,7
SMP,train_10provinces,participation_jsd,0.052529157451408924,7
SMP,train_10provinces,duration_jsd,0.08647726749071867,7
SMP,train_10provinces,duration_wass,43.133927445026245,7
SMP,train_10provinces,departure_jsd,0.06552895026545358,7
SMP,train_10provinces,departure_wass,44.93510508435385,7
SMP,train_10provinces,bigram_jsd,0.2802276368239785,7
SMP,train_10provinces,log_likelihood,-1.2176143262852934,7
SMP,holdout_utrecht,SD,0.01190088535574744,7
SMP,holdout_utrecht,SI,0.06099864339873646,7
SMP,holdout_utrecht,DARD,0.3267174449102122,7
SMP,holdout_utrecht,DailyLoc,0.13218328881489336,7
SMP,holdout_utrecht,participation_jsd,0.04600403639577108,7
SMP,holdout_utrecht,duration_jsd,0.09098361608236279,7
SMP,holdout_utrecht,duration_wass,39.29390404107309,7
SMP,holdout_utrecht,departure_jsd,0.06778764785289954,7
SMP,holdout_utrecht,departure_wass,39.79355681519392,7
SMP,holdout_utrecht,bigram_jsd,0.2717600632808969,7
SMP,holdout_utrecht,log_likelihood,,7
SMP,holdout_friesland,SD,0.02604109955405205,7
SMP,holdout_friesland,SI,0.05146343726633203,7
SMP,holdout_friesland,DARD,0.41609019031850225,7
SMP,holdout_friesland,DailyLoc,0.13327556917575503,7
SMP,holdout_friesland,participation_jsd,0.05676053777890501,7
SMP,holdout_friesland,duration_jsd,0.12173931527696225,7
SMP,holdout_friesland,duration_wass,42.9095488031262,7
SMP,holdout_friesland,departure_jsd,0.07489144035106299,7
SMP,holdout_friesland,departure_wass,49.25451688923786,7
SMP,holdout_friesland,bigram_jsd,0.3116943003520015,7
SMP,holdout_friesland,log_likelihood,,7
SMP,train_10provinces,SD,0.014648135560595915,8
SMP,train_10provinces,SI,0.07326436064986555,8
SMP,train_10provinces,DARD,0.3091348872219625,8
SMP,train_10provinces,DailyLoc,0.13986181228722827,8
SMP,train_10provinces,participation_jsd,0.051273373103345087,8
SMP,train_10provinces,duration_jsd,0.0852103450456377,8
SMP,train_10provinces,duration_wass,45.79811802617062,8
SMP,train_10provinces,departure_jsd,0.06523085072515131,8
SMP,train_10provinces,departure_wass,57.5471903492635,8
SMP,train_10provinces,bigram_jsd,0.27113350544810094,8
SMP,train_10provinces,log_likelihood,-1.2176143262852934,8
SMP,holdout_utrecht,SD,0.017899014024977136,8
SMP,holdout_utrecht,SI,0.0764934832105869,8
SMP,holdout_utrecht,DARD,0.3101854852503446,8
SMP,holdout_utrecht,DailyLoc,0.13510145814685517,8
SMP,holdout_utrecht,participation_jsd,0.04517984641853313,8
SMP,holdout_utrecht,duration_jsd,0.08673425237247294,8
SMP,holdout_utrecht,duration_wass,40.50392388262885,8
SMP,holdout_utrecht,departure_jsd,0.06728385190545258,8
SMP,holdout_utrecht,departure_wass,50.57341977107245,8
SMP,holdout_utrecht,bigram_jsd,0.2654503225400801,8
SMP,holdout_utrecht,log_likelihood,,8
SMP,holdout_friesland,SD,0.031707010057395284,8
SMP,holdout_friesland,SI,0.06709709676342758,8
SMP,holdout_friesland,DARD,0.4039959143112076,8
SMP,holdout_friesland,DailyLoc,0.1345073284025476,8
SMP,holdout_friesland,participation_jsd,0.05459253026170149,8
SMP,holdout_friesland,duration_jsd,0.11203940821363706,8
SMP,holdout_friesland,duration_wass,43.94358179875849,8
SMP,holdout_friesland,departure_jsd,0.07809647078082971,8
SMP,holdout_friesland,departure_wass,62.29917826597329,8
SMP,holdout_friesland,bigram_jsd,0.29733673779732384,8
SMP,holdout_friesland,log_likelihood,,8
SMP,train_10provinces,SD,0.008153274424662496,9
SMP,train_10provinces,SI,0.07450721175744124,9
SMP,train_10provinces,DARD,0.30787428300980163,9
SMP,train_10provinces,DailyLoc,0.12715367834943062,9
SMP,train_10provinces,participation_jsd,0.050770215417633574,9
SMP,train_10provinces,duration_jsd,0.07381813234330885,9
SMP,train_10provinces,duration_wass,40.34141972082184,9
SMP,train_10provinces,departure_jsd,0.06282545976174908,9
SMP,train_10provinces,departure_wass,53.92230640940533,9
SMP,train_10provinces,bigram_jsd,0.2689022058528731,9
SMP,train_10provinces,log_likelihood,-1.2176143262852934,9
SMP,holdout_utrecht,SD,0.00952986919189507,9
SMP,holdout_utrecht,SI,0.07780149608169307,9
SMP,holdout_utrecht,DARD,0.31518347942774616,9
SMP,holdout_utrecht,DailyLoc,0.12271486808981945,9
SMP,holdout_utrecht,participation_jsd,0.04563780424189964,9
SMP,holdout_utrecht,duration_jsd,0.07870296831393313,9
SMP,holdout_utrecht,duration_wass,36.45196542010047,9
SMP,holdout_utrecht,departure_jsd,0.06556367497540418,9
SMP,holdout_utrecht,departure_wass,47.03975636626102,9
SMP,holdout_utrecht,bigram_jsd,0.2629047002274024,9
SMP,holdout_utrecht,log_likelihood,,9
SMP,holdout_friesland,SD,0.024607519088580276,9
SMP,holdout_friesland,SI,0.06694298066494213,9
SMP,holdout_friesland,DARD,0.3925124397355185,9
SMP,holdout_friesland,DailyLoc,0.12385690485003621,9
SMP,holdout_friesland,participation_jsd,0.05449601166240072,9
SMP,holdout_friesland,duration_jsd,0.10933783924954858,9
SMP,holdout_friesland,duration_wass,36.987809832266635,9
SMP,holdout_friesland,departure_jsd,0.07341858705388636,9
SMP,holdout_friesland,departure_wass,58.60269485054706,9
SMP,holdout_friesland,bigram_jsd,0.2930422988740302,9
SMP,holdout_friesland,log_likelihood,,9
SMP,train_10provinces,SD,0.01255622457619171,10
SMP,train_10provinces,SI,0.07514129996357684,10
SMP,train_10provinces,DARD,0.3321050115909802,10
SMP,train_10provinces,DailyLoc,0.13686204843037186,10
SMP,train_10provinces,participation_jsd,0.052664969971631455,10
SMP,train_10provinces,duration_jsd,0.0743246680180731,10
SMP,train_10provinces,duration_wass,40.73318426529111,10
SMP,train_10provinces,departure_jsd,0.07378987609327403,10
SMP,train_10provinces,departure_wass,55.15532729123467,10
SMP,train_10provinces,bigram_jsd,0.2700303985019449,10
SMP,train_10provinces,log_likelihood,-1.2176143262852934,10
